title,year,doi,openalex_id,cited_by,is_oa,pdf_url,landing_url,venue,doi_key,title_norm,citation_score,recency_score,kw_score_raw,kw_score,gold_probability,cluster3_probability,ml_match_gold,ml_match_cluster,ml_score_gold,ml_score_cluster3,ml_score_total,final_score,pdf_file,status,final_url
Recent Progresses in Electrocatalysts for Water Electrolysis,2018,10.1007/s41918-018-0014-z,https://openalex.org/W2883757223,475,True,https://link.springer.com/content/pdf/10.1007/s41918-018-0014-z.pdf,https://doi.org/10.1007/s41918-018-0014-z,Electrochemical Energy Reviews,10.1007s41918-018-0014-z,recent progresses in electrocatalysts for water electrolysis,30.827089271157103,0.3,0.0,0.0,0.3685742997395379,0.1187499753735669,doi_key,doi_key,4.422891596874456,0.9499998029885351,5.372891399862991,36.4999806710201,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2018_10.1007s41918-018-0014-z_Recent_Progresses_in_Electrocatalysts_for_Water_Electrolysis.pdf,downloaded_pdf,https://link.springer.com/content/pdf/10.1007/s41918-018-0014-z.pdf
"Synthesis, optoelectronic properties and applications of halide perovskites",2020,10.1039/c9cs00848a,https://openalex.org/W3020144358,506,True,https://pubs.rsc.org/en/content/articlepdf/2020/cs/c9cs00848a,https://doi.org/10.1039/c9cs00848a,Chemical Society Reviews,10.1039c9cs00848a,synthesis optoelectronic properties and applications of halide perovskites,31.14255501795592,0.5,0.0,0.0,0.3444290919088888,0.0832607450418393,doi_key,doi_key,4.133149102906666,0.6660859603347145,4.7992350632413805,36.4417900811973,,no_accessible_pdf_found,https://pubs.rsc.org/en/content/articlelanding/2020/cs/c9cs00848a/unauth
"Progress, challenges and perspectives in flexible perovskite solar cells",2016,10.1039/c6ee01137c,https://openalex.org/W2516530664,417,True,https://pubs.rsc.org/en/content/articlepdf/2016/ee/c6ee01137c,https://doi.org/10.1039/c6ee01137c,Energy & Environmental Science,10.1039c6ee01137c,progress challenges and perspectives in flexible perovskite solar cells,30.17740716262378,0.1,0.0,0.0,0.4634530267366895,0.0750941534207249,doi_key,doi_key,5.561436320840274,0.6007532273657992,6.162189548206073,36.43959671082985,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2016_10.1039c6ee01137c_Progress_challenges_and_perspectives_in_flexible_perovskite_solar_cells.pdf,downloaded_from_html_link,https://www.rsc.org/suppdata/c6/ee/c6ee01137c/c6ee01137c1.pdf
"Colloidal lead halide perovskite nanocrystals: synthesis, optical properties and applications",2016,10.1038/am.2016.167,https://openalex.org/W2555716431,479,True,https://www.nature.com/articles/am2016167.pdf,https://doi.org/10.1038/am.2016.167,NPG Asia Materials,10.1038am.2016.167,colloidal lead halide perovskite nanocrystals synthesis optical properties and applications,30.86893051950968,0.1,0.0,0.0,0.386596512016108,0.0897302383337235,doi_key,doi_key,4.639158144193296,0.717841906669788,5.357000050863084,36.32593057037277,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2016_10.1038am.2016.167_Colloidal_lead_halide_perovskite_nanocrystals_synthesis_optical_properties_and_applications.pdf,downloaded_pdf,https://www.nature.com/articles/am2016167.pdf
Edge stabilization in reduced-dimensional perovskites,2020,10.1038/s41467-019-13944-2,https://openalex.org/W3000612679,224,True,https://www.nature.com/articles/s41467-019-13944-2.pdf,https://doi.org/10.1038/s41467-019-13944-2,Nature Communications,10.1038s41467-019-13944-2,edge stabilization in reduced dimensional perovskites,27.0805020110221,0.5,0.0,0.0,0.4688518367886498,0.3671863290446988,doi_key,doi_key,5.626222041463797,2.9374906323575902,8.563712673821387,36.14421468484349,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.1038s41467-019-13944-2_Edge_stabilization_in_reduced-dimensional_perovskites.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-019-13944-2.pdf
"Research Update: Large-area deposition, coating, printing, and processing techniques for the upscaling of perovskite solar cell technology",2016,10.1063/1.4962478,https://openalex.org/W2521353428,263,True,https://aip.scitation.org/doi/pdf/10.1063/1.4962478,https://doi.org/10.1063/1.4962478,APL Materials,10.10631.4962478,research update large area deposition coating printing and processing techniques for the upscaling of perovskite solar cell technology,27.87974551573157,0.1,2.5,5.0,0.2207924403811897,0.0590761576393859,doi_key,doi_key,2.6495092845742763,0.4726092611150872,3.1221185456893634,36.10186406142094,,no_accessible_pdf_found,https://aip.scitation.org/doi/pdf/10.1063/1.4962478
Monolithic Perovskite Tandem Solar Cells: A Review of the Present Status and Advanced Characterization Methods Toward 30% Efficiency,2020,10.1002/aenm.201904102,https://openalex.org/W3023269376,492,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.201904102,https://doi.org/10.1002/aenm.201904102,Advanced Energy Materials,10.1002aenm.201904102,monolithic perovskite tandem solar cells a review of the present status and advanced characterization methods toward 30 efficiency,31.00254587021345,0.5,0.0,0.0,0.3337928026482005,0.0625027618809336,doi_key,doi_key,4.005513631778406,0.5000220950474688,4.505535726825875,36.00808159703932,,no_accessible_pdf_found,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.201904102
High-performance quasi-2D perovskite light-emitting diodes: from materials to devices,2021,10.1038/s41377-021-00501-0,https://openalex.org/W3138583285,477,True,https://www.nature.com/articles/s41377-021-00501-0.pdf,https://doi.org/10.1038/s41377-021-00501-0,Light Science & Applications,10.1038s41377-021-00501-0,high performance quasi 2d perovskite light emitting diodes from materials to devices,30.84805366245728,0.6,0.0,0.0,0.3473816750434244,0.0458092460258144,doi_key,doi_key,4.168580100521092,0.3664739682065152,4.535054068727607,35.98310773118489,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2021_10.1038s41377-021-00501-0_High-performance_quasi-2D_perovskite_light-emitting_diodes_from_materials_to_devices.pdf,downloaded_pdf,https://www.nature.com/articles/s41377-021-00501-0.pdf
"The versatile biomedical applications of bismuth-based nanoparticles and composites: therapeutic, diagnostic, biosensing, and regenerative properties",2020,10.1039/c9cs00283a,https://openalex.org/W3003821136,483,True,https://pubs.rsc.org/en/content/articlepdf/2020/cs/c9cs00283a,https://doi.org/10.1039/c9cs00283a,Chemical Society Reviews,10.1039c9cs00283a,the versatile biomedical applications of bismuth based nanoparticles and composites therapeutic diagnostic biosensing and regenerative properties,30.91042453358316,0.5,0.0,0.0,0.3352095845705702,0.0530906339523396,doi_key,doi_key,4.022515014846842,0.4247250716187168,4.447240086465559,35.85766462004872,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.1039c9cs00283a_The_versatile_biomedical_applications_of_bismuth-based_nanoparticles_and_composites_therapeutic_diagnostic_biosensing.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2020/cs/c9cs00283a
Cu2O photocathodes with band-tail states assisted hole transport for standalone solar water splitting,2020,10.1038/s41467-019-13987-5,https://openalex.org/W2999746085,231,True,https://www.nature.com/articles/s41467-019-13987-5.pdf,https://doi.org/10.1038/s41467-019-13987-5,Nature Communications,10.1038s41467-019-13987-5,cu2o photocathodes with band tail states assisted hole transport for standalone solar water splitting,27.23368685833155,0.5,0.0,0.0,0.4547637085040272,0.3317134423031024,doi_key,doi_key,5.457164502048326,2.653707538424819,8.110872040473145,35.84455889880469,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.1038s41467-019-13987-5_Cu2O_photocathodes_with_band-tail_states_assisted_hole_transport_for_standalone_solar_water_splitting.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-019-13987-5.pdf
"Future prospects and recent developments of polyvinylidene fluoride (PVDF) piezoelectric polymer; fabrication methods, structure, and electro-mechanical properties",2023,10.1039/d2ra06774a,https://openalex.org/W4317777902,284,True,https://pubs.rsc.org/en/content/articlepdf/2023/ra/d2ra06774a,https://doi.org/10.1039/d2ra06774a,RSC Advances,10.1039d2ra06774a,future prospects and recent developments of polyvinylidene fluoride pvdf piezoelectric polymer fabrication methods structure and electro mechanical properties,28.262445901343256,0.8,0.0,0.0,0.3516460808394621,0.3127107055742871,doi_key,doi_key,4.219752970073545,2.5016856445942968,6.721438614667841,35.7838845160111,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2023_10.1039d2ra06774a_Future_prospects_and_recent_developments_of_polyvinylidene_fluoride_PVDF_piezoelectric_polymer_fabrication_methods_st.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2023/ra/d2ra06774a
Formulation of functional materials for inkjet printing: A pathway towards fully 3D printed electronics,2023,10.1016/j.mtelec.2023.100058,https://openalex.org/W4386753321,70,True,https://ars.els-cdn.com/content/image/1-s2.0-S2772949423000347-ga1_lrg.jpg,https://doi.org/10.1016/j.mtelec.2023.100058,Materials Today Electronics,10.1016j.mtelec.2023.100058,formulation of functional materials for inkjet printing a pathway towards fully 3d printed electronics,21.313399385206576,0.8,6.5,13.0,0.0455956470059376,0.0113981974216113,doi_key,doi_key,0.5471477640712512,0.0911855793728904,0.6383333434441416,35.751732728650715,,no_accessible_pdf_found,https://ars.els-cdn.com/content/image/1-s2.0-S2772949423000347-ga1_lrg.jpg
"Graphene quantum dot based materials for sensing, bio-imaging and energy storage applications: a review",2020,10.1039/d0ra03938a,https://openalex.org/W3036362356,302,True,https://pubs.rsc.org/en/content/articlepdf/2020/ra/d0ra03938a,https://doi.org/10.1039/d0ra03938a,RSC Advances,10.1039d0ra03938a,graphene quantum dot based materials for sensing bio imaging and energy storage applications a review,28.568664027546845,0.5,0.0,0.0,0.3542132453802989,0.2981351422917465,doi_key,doi_key,4.250558944563587,2.385081138333972,6.63564008289756,35.704304110444404,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.1039d0ra03938a_Graphene_quantum_dot_based_materials_for_sensing_bio-imaging_and_energy_storage_applications_a_review.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2020/ra/d0ra03938a
Graphene Oxide and Derivatives: The Place in Graphene Family,2019,10.3389/fphy.2018.00149,https://openalex.org/W2912008130,426,True,https://www.frontiersin.org/articles/10.3389/fphy.2018.00149/pdf,https://doi.org/10.3389/fphy.2018.00149,Frontiers in Physics,10.3389fphy.2018.00149,graphene oxide and derivatives the place in graphene family,30.283920066143125,0.4,0.0,0.0,0.3440296384404177,0.083832734955463,doi_key,doi_key,4.128355661285012,0.670661879643704,4.799017540928716,35.48293760707184,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2019_10.3389fphy.2018.00149_Graphene_Oxide_and_Derivatives_The_Place_in_Graphene_Family.pdf,downloaded_pdf,https://public-pages-files-2025.frontiersin.org/journals/physics/articles/10.3389/fphy.2018.00149/pdf
20.8% slot-die coated MAPbI3 perovskite solar cells by optimal DMSO-content and age of 2-ME based precursor inks,2020,10.21203/rs.3.rs-93765/v1,https://openalex.org/W4242375312,33,True,https://www.researchsquare.com/article/rs-93765/v1.pdf?c=1603247062000,https://doi.org/10.21203/rs.3.rs-93765/v1,UNKNOWN,10.21203rs.3.rs-93765v1,20 8 slot die coated mapbi3 perovskite solar cells by optimal dmso content and age of 2 me based precursor inks,17.63180262308081,0.5,8.5,17.0,0.0221879463714693,0.0094171373190772,doi_key,doi_key,0.2662553564576316,0.0753370985526176,0.3415924550102492,35.47339507809106,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.21203rs.3.rs-93765v1_20.8_slot-die_coated_MAPbI3_perovskite_solar_cells_by_optimal_DMSO-content_and_age_of_2-ME_based_precursor_inks.pdf,downloaded_pdf,https://assets-eu.researchsquare.com/files/rs-93765/v1/de7648b6-1779-4224-a1fa-503e4cc3e186.pdf?c=1631858380
Emerging electrochemical energy conversion and storage technologies,2014,10.3389/fchem.2014.00079,https://openalex.org/W2161867954,456,True,https://www.frontiersin.org/articles/10.3389/fchem.2014.00079/pdf,https://doi.org/10.3389/fchem.2014.00079,Frontiers in Chemistry,10.3389fchem.2014.00079,emerging electrochemical energy conversion and storage technologies,30.623416954471026,0.0,0.0,0.0,0.3480555315746034,0.0822845730677039,doi_key,doi_key,4.1766663788952405,0.6582765845416312,4.834942963436872,35.4583599179079,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2014_10.3389fchem.2014.00079_Emerging_electrochemical_energy_conversion_and_storage_technologies.pdf,downloaded_pdf,https://public-pages-files-2025.frontiersin.org/journals/chemistry/articles/10.3389/fchem.2014.00079/pdf
Device simulation of highly efficient eco-friendly CH3NH3SnI3 perovskite solar cell,2021,10.1038/s41598-021-82817-w,https://openalex.org/W3128517286,297,True,https://www.nature.com/articles/s41598-021-82817-w.pdf,https://doi.org/10.1038/s41598-021-82817-w,Scientific Reports,10.1038s41598-021-82817-w,device simulation of highly efficient eco friendly ch3nh3sni3 perovskite solar cell,28.485467432527024,0.6,0.0,0.0,0.3186646562893739,0.3180779259179412,doi_key,doi_key,3.823975875472487,2.5446234073435297,6.3685992828160165,35.45406671534304,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2021_10.1038s41598-021-82817-w_Device_simulation_of_highly_efficient_eco-friendly_CH3NH3SnI3_perovskite_solar_cell.pdf,downloaded_pdf,https://www.nature.com/articles/s41598-021-82817-w.pdf
Recent Progress on the Long‐Term Stability of Perovskite Solar Cells,2018,10.1002/advs.201700387,https://openalex.org/W2790911031,438,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201700387,https://doi.org/10.1002/advs.201700387,Advanced Science,10.1002advs.201700387,recent progress on the long term stability of perovskite solar cells,30.422497065375858,0.3,0.0,0.0,0.3538167178981555,0.0605748533981476,doi_key,doi_key,4.245800614777866,0.4845988271851808,4.730399441963047,35.452896507338906,,no_accessible_pdf_found,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201700387
Excess charge-carrier induced instability of hybrid perovskites,2018,10.1038/s41467-018-07438-w,https://openalex.org/W2900711066,231,True,https://www.nature.com/articles/s41467-018-07438-w.pdf,https://doi.org/10.1038/s41467-018-07438-w,Nature Communications,10.1038s41467-018-07438-w,excess charge carrier induced instability of hybrid perovskites,27.23368685833155,0.3,0.0,0.0,0.4898911241867817,0.2444348672496886,doi_key,doi_key,5.87869349024138,1.9554789379975088,7.834172428238888,35.36785928657044,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2018_10.1038s41467-018-07438-w_Excess_charge-carrier_induced_instability_of_hybrid_perovskites.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-018-07438-w.pdf
The 2020 photovoltaic technologies roadmap,2020,10.1088/1361-6463/ab9c6a,https://openalex.org/W3034837531,421,True,https://iopscience.iop.org/article/10.1088/1361-6463/ab9c6a/pdf,https://doi.org/10.1088/1361-6463/ab9c6a,Journal of Physics D Applied Physics,10.10881361-6463ab9c6a,the 2020 photovoltaic technologies roadmap,30.22502657018006,0.5,0.0,0.0,0.3282130447987477,0.0770806677846189,doi_key,doi_key,3.938556537584972,0.6166453422769512,4.555201879861923,35.28022845004198,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.10881361-6463ab9c6a_The_2020_photovoltaic_technologies_roadmap.pdf,downloaded_pdf,https://iopscience.iop.org/article/10.1088/1361-6463/ab9c6a/pdf
Dimension control of in situ fabricated CsPbClBr2 nanocrystal films toward efficient blue light-emitting diodes,2020,10.1038/s41467-020-20163-7,https://openalex.org/W3116386156,238,True,https://www.nature.com/articles/s41467-020-20163-7.pdf,https://doi.org/10.1038/s41467-020-20163-7,Nature Communications,10.1038s41467-020-20163-7,dimension control of in situ fabricated cspbclbr2 nanocrystal films toward efficient blue light emitting diodes,27.38231775965756,0.5,0.0,0.0,0.4790729085495349,0.2016083174781397,doi_key,doi_key,5.748874902594419,1.6128665398251176,7.361741442419536,35.24405920207709,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.1038s41467-020-20163-7_Dimension_control_of_in_situ_fabricated_CsPbClBr2_nanocrystal_films_toward_efficient_blue_light-emitting_diod.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-020-20163-7.pdf
In situ dynamic observations of perovskite crystallisation and microstructure evolution intermediated from [PbI6]4− cage nanoparticles,2017,10.1038/ncomms15688,https://openalex.org/W2662873333,240,True,https://www.nature.com/articles/ncomms15688.pdf,https://doi.org/10.1038/ncomms15688,Nature Communications,10.1038ncomms15688,in situ dynamic observations of perovskite crystallisation and microstructure evolution intermediated from pbi6 4 cage nanoparticles,27.42398466745328,0.2,0.0,0.0,0.4825223350669506,0.2249531617074451,doi_key,doi_key,5.790268020803407,1.7996252936595607,7.589893314462968,35.21387798191624,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2017_10.1038ncomms15688_In_situ_dynamic_observations_of_perovskite_crystallisation_and_microstructure_evolution_intermediated_from_PbI64_cag.pdf,downloaded_pdf,https://www.nature.com/articles/ncomms15688.pdf
Aqueous dye-sensitized solar cells,2015,10.1039/c4cs00456f,https://openalex.org/W2163203770,453,True,https://pubs.rsc.org/en/content/articlepdf/2015/cs/c4cs00456f,https://doi.org/10.1039/c4cs00456f,Chemical Society Reviews,10.1039c4cs00456f,aqueous dye sensitized solar cells,30.59048599020674,0.0,0.0,0.0,0.3322157176859635,0.0759532956047737,doi_key,doi_key,3.9865886122315617,0.6076263648381895,4.594214977069751,35.18470096727649,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2015_10.1039c4cs00456f_Aqueous_dye-sensitized_solar_cells.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2015/cs/c4cs00456f
Roll‐to‐Roll Slot Die Coated Perovskite for Efficient Flexible Solar Cells,2018,10.1002/aenm.201801935,https://openalex.org/W2896268144,239,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.201801935,https://doi.org/10.1002/aenm.201801935,Advanced Energy Materials,10.1002aenm.201801935,roll to roll slot die coated perovskite for efficient flexible solar cells,27.40319461670996,0.3,2.5,5.0,0.177282810519697,0.043458661841302,doi_key,doi_key,2.127393726236364,0.347669294730416,2.47506302096678,35.17825763767674,,no_accessible_pdf_found,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.201801935
Templated growth of oriented layered hybrid perovskites on 3D-like perovskites,2020,10.1038/s41467-019-13856-1,https://openalex.org/W3004055767,224,True,https://www.nature.com/articles/s41467-019-13856-1.pdf,https://doi.org/10.1038/s41467-019-13856-1,Nature Communications,10.1038s41467-019-13856-1,templated growth of oriented layered hybrid perovskites on 3d like perovskites,27.0805020110221,0.5,0.0,0.0,0.472359198296758,0.2397469755396717,doi_key,doi_key,5.668310379561095,1.9179758043173736,7.586286183878469,35.16678819490057,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.1038s41467-019-13856-1_Templated_growth_of_oriented_layered_hybrid_perovskites_on_3D-like_perovskites.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-019-13856-1.pdf
Design of highly efficient deep-blue organic afterglow through guest sensitization and matrices rigidification,2020,10.1038/s41467-020-18572-9,https://openalex.org/W3088438454,245,True,https://www.nature.com/articles/s41467-020-18572-9.pdf,https://doi.org/10.1038/s41467-020-18572-9,Nature Communications,10.1038s41467-020-18572-9,design of highly efficient deep blue organic afterglow through guest sensitization and matrices rigidification,27.526657679661813,0.5,0.0,0.0,0.4741754680487346,0.1802979765002693,doi_key,doi_key,5.690105616584815,1.4423838120021544,7.13248942858697,35.15914710824878,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.1038s41467-020-18572-9_Design_of_highly_efficient_deep-blue_organic_afterglow_through_guest_sensitization_and_matrices_rigidificatio.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-020-18572-9.pdf
A review of aerosol jet printing—a non-traditional hybrid process for micro-manufacturing,2019,10.1007/s00170-019-03438-2,https://openalex.org/W2944404756,413,True,https://link.springer.com/content/pdf/10.1007/s00170-019-03438-2.pdf,https://doi.org/10.1007/s00170-019-03438-2,The International Journal of Advanced Manufacturing Technology,10.1007s00170-019-03438-2,a review of aerosol jet printing a non traditional hybrid process for micro manufacturing,30.12932986912657,0.4,0.0,0.0,0.3265354436193801,0.0770865287699347,doi_key,doi_key,3.918425323432561,0.6166922301594776,4.535117553592039,35.06444742271861,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2019_10.1007s00170-019-03438-2_A_review_of_aerosol_jet_printinga_non-traditional_hybrid_process_for_micro-manufacturing.pdf,downloaded_pdf,https://link.springer.com/content/pdf/10.1007/s00170-019-03438-2.pdf
Interfacial self-healing polymer electrolytes for long-cycle solid-state lithium-sulfur batteries,2024,10.1038/s41467-023-43467-w,https://openalex.org/W4390670057,222,True,https://www.nature.com/articles/s41467-023-43467-w.pdf,https://doi.org/10.1038/s41467-023-43467-w,Nature Communications,10.1038s41467-023-43467-w,interfacial self healing polymer electrolytes for long cycle solid state lithium sulfur batteries,27.0358588573006,0.9,0.0,0.0,0.4472716178295161,0.2190862627155376,doi_key,doi_key,5.3672594139541925,1.7526901017243008,7.119949515678494,35.05580837297909,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2024_10.1038s41467-023-43467-w_Interfacial_self-healing_polymer_electrolytes_for_long-cycle_solid-state_lithium-sulfur_batteries.pdf,downloaded_pdf,https://www.nature.com/articles/s41467-023-43467-w.pdf
Semiconducting Metal Oxide Based Sensors for Selective Gas Pollutant Detection,2009,10.3390/s91008158,https://openalex.org/W2128742521,435,True,https://www.mdpi.com/1424-8220/9/10/8158/pdf?version=1403311813,https://doi.org/10.3390/s91008158,Sensors,10.3390s91008158,semiconducting metal oxide based sensors for selective gas pollutant detection,30.38821121674517,0.0,0.0,0.0,0.3358909675895332,0.0784896238901877,doi_key,doi_key,4.030691611074398,0.6279169911215016,4.6586086021959,35.04681981894107,,no_accessible_pdf_found,https://www.mdpi.com/1424-8220/9/10/8158/pdf?version=1403311813
Interfacial Materials for Organic Solar Cells: Recent Advances and Perspectives,2016,10.1002/advs.201500362,https://openalex.org/W2281370366,463,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201500362,https://doi.org/10.1002/advs.201500362,Advanced Science,10.1002advs.201500362,interfacial materials for organic solar cells recent advances and perspectives,30.69942276113128,0.1,0.0,0.0,0.3187729861524505,0.0522279801035938,doi_key,doi_key,3.825275833829406,0.4178238408287504,4.243099674658156,35.04252243578944,,no_accessible_pdf_found,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201500362
Lead-Free Perovskite Materials for Solar Cells,2021,10.1007/s40820-020-00578-z,https://openalex.org/W3125938257,376,True,https://link.springer.com/content/pdf/10.1007/s40820-020-00578-z.pdf,https://doi.org/10.1007/s40820-020-00578-z,Nano-Micro Letters,10.1007s40820-020-00578-z,lead free perovskite materials for solar cells,29.66122593724005,0.6,0.0,0.0,0.2876601352985022,0.1385745560068509,doi_key,doi_key,3.4519216235820265,1.1085964480548072,4.560518071636833,34.82174400887689,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2021_10.1007s40820-020-00578-z_Lead-Free_Perovskite_Materials_for_Solar_Cells.pdf,downloaded_pdf,https://link.springer.com/content/pdf/10.1007/s40820-020-00578-z.pdf
Thin-Film Coating Methods: A Successful Marriage of High-Quality and Cost-Effectiveness—A Brief Exploration,2022,10.3390/coatings12081115,https://openalex.org/W4289985740,272,True,https://www.mdpi.com/2079-6412/12/8/1115/pdf?version=1659689198,https://doi.org/10.3390/coatings12081115,Coatings,10.3390coatings12081115,thin film coating methods a successful marriage of high quality and cost effectiveness a brief exploration,28.0473589759248,0.7,1.5,3.0,0.2187488241663805,0.052929312355057,doi_key,doi_key,2.624985889996566,0.423434498840456,3.048420388837022,34.79577936476182,,no_accessible_pdf_found,https://www.mdpi.com/2079-6412/12/8/1115/pdf?version=1659689198
"Advances in organic photovoltaic cells: a comprehensive review of materials, technologies, and performance",2023,10.1039/d3ra01454a,https://openalex.org/W4366453611,254,True,https://pubs.rsc.org/en/content/articlepdf/2023/ra/d3ra01454a,https://doi.org/10.1039/d3ra01454a,RSC Advances,10.1039d3ra01454a,advances in organic photovoltaic cells a comprehensive review of materials technologies and performance,27.70631772579213,0.8,0.0,0.0,0.3181996618399003,0.2970363036360486,doi_key,doi_key,3.818395942078803,2.376290429088389,6.194686371167192,34.70100409695932,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2023_10.1039d3ra01454a_Advances_in_organic_photovoltaic_cells_a_comprehensive_review_of_materials_technologies_and_performance.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2023/ra/d3ra01454a
Dye Sensitized Solar Cells,2010,10.3390/ijms11031103,https://openalex.org/W3146047478,395,True,https://www.mdpi.com/1422-0067/11/3/1103/pdf?version=1403139375,https://doi.org/10.3390/ijms11031103,International Journal of Molecular Sciences,10.3390ijms11031103,dye sensitized solar cells,29.907071056272404,0.0,0.0,0.0,0.3316048512992104,0.1017592953181166,doi_key,doi_key,3.9792582155905247,0.8140743625449328,4.793332578135457,34.70040363440786,,no_accessible_pdf_found,https://www.mdpi.com/1422-0067/11/3/1103/pdf?version=1403139375
Degradation of Highly Alloyed Metal Halide Perovskite Precursor Inks: Mechanism and Storage Solutions,2018,10.1021/acsenergylett.8b00305,https://openalex.org/W2790258356,101,True,https://www.osti.gov/servlets/purl/1432603,https://www.osti.gov/biblio/1432603,ACS Energy Letters,10.1021acsenergylett.8b00305,degradation of highly alloyed metal halide perovskite precursor inks mechanism and storage solutions,23.12486406642136,0.3,5.0,10.0,0.0841325178364451,0.0313352689972946,doi_key,doi_key,1.0095902140373412,0.2506821519783568,1.260272366015698,34.68513643243705,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2018_10.1021acsenergylett.8b00305_Degradation_of_Highly_Alloyed_Metal_Halide_Perovskite_Precursor_Inks_Mechanism_and_Storage_Solutions.pdf,downloaded_pdf,https://www.osti.gov/servlets/purl/1432603
Advanced Materials for Use in Soft Self‐Healing Devices,2017,10.1002/adma.201604973,https://openalex.org/W2590494583,428,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.201604973,https://doi.org/10.1002/adma.201604973,Advanced Materials,10.1002adma.201604973,advanced materials for use in soft self healing devices,30.307284594640084,0.2,0.0,0.0,0.2940444285537913,0.0802635192154776,doi_key,doi_key,3.528533142645496,0.6421081537238208,4.1706412963693165,34.6779258910094,,no_accessible_pdf_found,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.201604973
Inkjet printed mesoscopic perovskite solar cells with custom design capability,2020,10.1039/d0ma00077a,https://openalex.org/W3020619809,60,True,https://pubs.rsc.org/en/content/articlepdf/2020/ma/d0ma00077a,https://doi.org/10.1039/d0ma00077a,Materials Advances,10.1039d0ma00077a,inkjet printed mesoscopic perovskite solar cells with custom design capability,20.55436932086656,0.5,6.5,13.0,0.0422298368822599,0.0120283925854042,doi_key,doi_key,0.5067580425871188,0.0962271406832336,0.6029851832703523,34.65735450413691,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2020_10.1039d0ma00077a_Inkjet_printed_mesoscopic_perovskite_solar_cells_with_custom_design_capability.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2020/ma/d0ma00077a
Enhancement of thermal stability for perovskite solar cells through cesium doping,2017,10.1039/c6ra28501e,https://openalex.org/W2603238395,226,True,https://pubs.rsc.org/en/content/articlepdf/2017/ra/c6ra28501e,https://doi.org/10.1039/c6ra28501e,RSC Advances,10.1039c6ra28501e,enhancement of thermal stability for perovskite solar cells through cesium doping,27.124750087407016,0.2,0.0,0.0,0.3266857929143963,0.4163849336969644,doi_key,doi_key,3.920229514972756,3.331079469575715,7.251308984548471,34.576059071955484,C:\Users\inkjet\perovskite_ink_scraper\pdfs\2017_10.1039c6ra28501e_Enhancement_of_thermal_stability_for_perovskite_solar_cells_through_cesium_doping.pdf,downloaded_pdf,https://pubs.rsc.org/en/content/articlepdf/2017/ra/c6ra28501e
