title,year,doi,openalex_id,cited_by,is_oa,pdf_url,landing_url,venue,doi_key,title_norm,citation_score,recency_score,kw_score_raw,kw_score,gold_probability,cluster3_probability,ml_match_gold,ml_match_cluster,ml_score_gold,ml_score_cluster3,ml_score_total,final_score
Efficient and Stable Inverted Perovskite Solar Cells Incorporating Secondary Amines,2019,10.1002/adma.201903559,https://openalex.org/W2979002590,191,True,https://utoronto.scholaris.ca/bitstreams/b6dc366a-7fc1-4d0c-8d05-152fac071248/download,http://hdl.handle.net/1807/96972,Advanced Materials,10.1002adma.201903559,efficient and stable inverted perovskite solar cells incorporating secondary amines,26.28747686013891,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.687476860138908
Multiple and Promising Applications of Strontium (Sr)-Containing Bioactive Glasses in Bone Tissue Engineering,2019,10.3389/fbioe.2019.00161,https://openalex.org/W2953846685,191,True,https://www.frontiersin.org/articles/10.3389/fbioe.2019.00161/pdf,https://doi.org/10.3389/fbioe.2019.00161,Frontiers in Bioengineering and Biotechnology,10.3389fbioe.2019.00161,multiple and promising applications of strontium sr containing bioactive glasses in bone tissue engineering,26.28747686013891,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.687476860138908
Multifunctional Conjugated Ligand Engineering for Stable and Efficient Perovskite Solar Cells,2021,10.1002/adma.202100791,https://openalex.org/W3178116682,183,True,https://www.osti.gov/servlets/purl/1838435,https://www.osti.gov/biblio/1805097,Advanced Materials,10.1002adma.202100791,multifunctional conjugated ligand engineering for stable and efficient perovskite solar cells,26.074678788044928,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.67467878804493
"Metal organic frameworks for wastewater treatment, renewable energy and circular economy contributions",2024,10.1038/s41545-024-00408-4,https://openalex.org/W4404873280,172,True,https://www.nature.com/articles/s41545-024-00408-4.pdf,https://doi.org/10.1038/s41545-024-00408-4,npj Clean Water,10.1038s41545-024-00408-4,metal organic frameworks for wastewater treatment renewable energy and circular economy contributions,25.766457972488897,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.666457972488896
Chloride‐Based Additive Engineering for Efficient and Stable Wide‐Bandgap Perovskite Solar Cells,2023,10.1002/adma.202211742,https://openalex.org/W4376641968,174,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202211742,https://doi.org/10.1002/adma.202211742,Advanced Materials,10.1002adma.202211742,chloride based additive engineering for efficient and stable wide bandgap perovskite solar cells,25.823929869617572,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.623929869617573
Cu-doped nickel oxide interface layer with nanoscale thickness for efficient and highly stable printable carbon-based perovskite solar cell,2019,10.1016/j.solener.2019.02.056,https://openalex.org/W2917969097,84,True,https://www.sciencedirect.com/science/article/pii/S0038092X19301823,https://doi.org/10.1016/j.solener.2019.02.056,Solar Energy,10.1016j.solener.2019.02.056,cu doped nickel oxide interface layer with nanoscale thickness for efficient and highly stable printable carbon based perovskite solar cell,22.21325628245158,0.4,2.0,4.0,0.0,0.0,,,0.0,0.0,0.0,26.61325628245158
Tin Halide Perovskite (ASnX3) Solar Cells: A Comprehensive Guide toward the Highest Power Conversion Efficiency,2019,10.1002/aenm.201902467,https://openalex.org/W2978779587,188,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.201902467,https://doi.org/10.1002/aenm.201902467,Advanced Energy Materials,10.1002aenm.201902467,tin halide perovskite asnx3 solar cells a comprehensive guide toward the highest power conversion efficiency,26.208735075298215,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.608735075298213
How machine learning can help select capping layers to suppress perovskite degradation,2020,10.1038/s41467-020-17945-4,https://openalex.org/W3064646198,184,True,https://www.nature.com/articles/s41467-020-17945-4.pdf,https://doi.org/10.1038/s41467-020-17945-4,Nature Communications,10.1038s41467-020-17945-4,how machine learning can help select capping layers to suppress perovskite degradation,26.101779125391623,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.601779125391623
Efficient and bright warm-white electroluminescence from lead-free metal halides,2021,10.1038/s41467-021-21638-x,https://openalex.org/W3135623756,180,True,https://www.nature.com/articles/s41467-021-21638-x.pdf,https://doi.org/10.1038/s41467-021-21638-x,Nature Communications,10.1038s41467-021-21638-x,efficient and bright warm white electroluminescence from lead free metal halides,25.99248515632913,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.592485156329133
Enhancing the Performance of Fa‐Based Printable Mesoscopic Perovskite Solar Cells via the Polymer Additive,2023,10.1002/aenm.202204335,https://openalex.org/W4375864795,77,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202204335,https://doi.org/10.1002/aenm.202204335,Advanced Energy Materials,10.1002aenm.202204335,enhancing the performance of fa based printable mesoscopic perovskite solar cells via the polymer additive,21.783544133447958,0.8,2.0,4.0,0.0,0.0,,,0.0,0.0,0.0,26.58354413344796
Sn‐Based Perovskite for Highly Sensitive Photodetectors,2019,10.1002/advs.201900751,https://openalex.org/W2962564367,187,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201900751,https://doi.org/10.1002/advs.201900751,Advanced Science,10.1002advs.201900751,sn based perovskite for highly sensitive photodetectors,26.182209814149747,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.582209814149746
Lead‐Free Perovskite‐Inspired Absorbers for Indoor Photovoltaics,2020,10.1002/aenm.202002761,https://openalex.org/W3097414152,183,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202002761,https://doi.org/10.1002/aenm.202002761,Advanced Energy Materials,10.1002aenm.202002761,lead free perovskite inspired absorbers for indoor photovoltaics,26.074678788044928,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.574678788044928
Lattice engineering for stabilized black FAPbI 3 perovskite single crystals for high-resolution x-ray imaging at the lowest dose,2023,10.1126/sciadv.adh2255,https://openalex.org/W4386276959,115,True,,https://doi.org/10.1126/sciadv.adh2255,Science Advances,10.1126sciadv.adh2255,lattice engineering for stabilized black fapbi 3 perovskite single crystals for high resolution x ray imaging at the lowest dose,23.767950955531823,0.8,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,26.567950955531824
Anti-Solvent Crystallization Strategies for Highly Efficient Perovskite Solar Cells,2017,10.3390/cryst7100291,https://openalex.org/W2758650598,194,True,https://www.mdpi.com/2073-4352/7/10/291/pdf?version=1506670503,https://doi.org/10.3390/cryst7100291,Crystals,10.3390cryst7100291,anti solvent crystallization strategies for highly efficient perovskite solar cells,26.364997792818734,0.2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.564997792818733
Ruddlesden–Popper Perovskites: Synthesis and Optical Properties for Optoelectronic Applications,2019,10.1002/advs.201900941,https://openalex.org/W2980549847,186,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.201900941,https://doi.org/10.1002/advs.201900941,Advanced Science,10.1002advs.201900941,ruddlesden popper perovskites synthesis and optical properties for optoelectronic applications,26.155543084272935,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.555543084272934
Enhancing the crystallinity and perfecting the orientation of formamidinium tin iodide for highly efficient Sn-based perovskite solar cells,2019,10.1016/j.nanoen.2019.04.040,https://openalex.org/W2938751855,184,True,https://www.sciencedirect.com/science/article/pii/S2211285519303416/pdf,https://doi.org/10.1016/j.nanoen.2019.04.040,Nano Energy,10.1016j.nanoen.2019.04.040,enhancing the crystallinity and perfecting the orientation of formamidinium tin iodide for highly efficient sn based perovskite solar cells,26.101779125391623,0.4,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.50177912539162
Integration of two-dimensional materials-based perovskite solar panels into a stand-alone solar farm,2022,10.1038/s41560-022-01035-4,https://openalex.org/W4283027391,173,True,https://www.nature.com/articles/s41560-022-01035-4.pdf,https://doi.org/10.1038/s41560-022-01035-4,Nature Energy,10.1038s41560-022-01035-4,integration of two dimensional materials based perovskite solar panels into a stand alone solar farm,25.795276496072646,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.495276496072645
Dopant-Free Tetrakis-Triphenylamine Hole Transporting Material for Efficient Tin-Based Perovskite Solar Cells,2017,10.1021/jacs.7b10898,https://openalex.org/W2774673114,191,True,https://www.osti.gov/servlets/purl/1470385,https://www.osti.gov/biblio/1470385,Journal of the American Chemical Society,10.1021jacs.7b10898,dopant free tetrakis triphenylamine hole transporting material for efficient tin based perovskite solar cells,26.28747686013891,0.2,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.48747686013891
Recent Progress of Electrode Materials for Flexible Perovskite Solar Cells,2022,10.1007/s40820-022-00859-9,https://openalex.org/W4225130482,172,True,https://link.springer.com/content/pdf/10.1007/s40820-022-00859-9.pdf,https://doi.org/10.1007/s40820-022-00859-9,Nano-Micro Letters,10.1007s40820-022-00859-9,recent progress of electrode materials for flexible perovskite solar cells,25.766457972488897,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.466457972488897
Inorganic Halide Perovskite Quantum Dots: A Versatile Nanomaterial Platform for Electronic Applications,2022,10.1007/s40820-022-00983-6,https://openalex.org/W4313334514,172,True,https://link.springer.com/content/pdf/10.1007/s40820-022-00983-6.pdf,https://doi.org/10.1007/s40820-022-00983-6,Nano-Micro Letters,10.1007s40820-022-00983-6,inorganic halide perovskite quantum dots a versatile nanomaterial platform for electronic applications,25.766457972488897,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.466457972488897
"Molecular Engineering Using an Anthanthrone Dye for Low‐Cost Hole Transport Materials: A Strategy for Dopant‐Free, High‐Efficiency, and Stable Perovskite Solar Cells",2018,10.1002/aenm.201703007,https://openalex.org/W2792284859,186,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.201703007,https://doi.org/10.1002/aenm.201703007,Advanced Energy Materials,10.1002aenm.201703007,molecular engineering using an anthanthrone dye for low cost hole transport materials a strategy for dopant free high efficiency and stable perovskite solar cells,26.155543084272935,0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.455543084272936
Advancements in Inkjet Printing of Metal- and Covalent-Organic Frameworks: Process Design and Ink Optimization,2025,10.1021/acsami.4c15957,https://openalex.org/W4407580339,21,True,,https://doi.org/10.1021/acsami.4c15957,ACS Applied Materials & Interfaces,10.1021acsami.4c15957,advancements in inkjet printing of metal and covalent organic frameworks process design and ink optimization,15.45521226679158,1.0,5.0,10.0,0.0,0.0,,,0.0,0.0,0.0,26.45521226679158
"Structural, optical, and electronic studies of wide-bandgap lead halide perovskites",2015,10.1039/c5tc01718a,https://openalex.org/W1845830087,197,True,https://utoronto.scholaris.ca/bitstreams/bc6c9f07-da3e-409b-bb49-25b71dc24c75/download,http://hdl.handle.net/1807/73389,Journal of Materials Chemistry C,10.1039c5tc01718a,structural optical and electronic studies of wide bandgap lead halide perovskites,26.441335153472675,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.441335153472675
Ultrahigh-resolution full-color perovskite nanocrystal patterning for ultrathin skin-attachable displays,2022,10.1126/sciadv.add0697,https://openalex.org/W4307322511,114,True,https://www.science.org/doi/pdf/10.1126/sciadv.add0697?download=true,https://doi.org/10.1126/sciadv.add0697,Science Advances,10.1126sciadv.add0697,ultrahigh resolution full color perovskite nanocrystal patterning for ultrathin skin attachable displays,23.72466064181625,0.7,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,26.42466064181625
Heterojunction formed via 3D-to-2D perovskite conversion for photostable wide-bandgap perovskite solar cells,2023,10.1038/s41467-023-43016-5,https://openalex.org/W4388412864,167,True,https://www.nature.com/articles/s41467-023-43016-5.pdf,https://doi.org/10.1038/s41467-023-43016-5,Nature Communications,10.1038s41467-023-43016-5,heterojunction formed via 3d to 2d perovskite conversion for photostable wide bandgap perovskite solar cells,25.619819897016292,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.419819897016293
Integrated halide perovskite photoelectrochemical cells with solar-driven water-splitting efficiency of 20.8%,2023,10.1038/s41467-023-39290-y,https://openalex.org/W4382020723,167,True,https://www.nature.com/articles/s41467-023-39290-y.pdf,https://doi.org/10.1038/s41467-023-39290-y,Nature Communications,10.1038s41467-023-39290-y,integrated halide perovskite photoelectrochemical cells with solar driven water splitting efficiency of 20 8,25.619819897016292,0.8,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.419819897016293
Gas‐Assisted Spray Coating of Perovskite Solar Cells Incorporating Sprayed Self‐Assembled Monolayers,2022,10.1002/advs.202104848,https://openalex.org/W4211093209,93,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202104848,https://doi.org/10.1002/advs.202104848,Advanced Science,10.1002advs.202104848,gas assisted spray coating of perovskite solar cells incorporating sprayed self assembled monolayers,22.71647391135002,0.7,1.5,3.0,0.0,0.0,,,0.0,0.0,0.0,26.416473911350018
Polyaniline and its composites engineering: A class of multifunctional smart energy materials,2022,10.1016/j.jssc.2022.123679,https://openalex.org/W4307899528,170,True,https://ars.els-cdn.com/content/image/1-s2.0-S0022459622008040-ga1_lrg.jpg,https://doi.org/10.1016/j.jssc.2022.123679,Journal of Solid State Chemistry,10.1016j.jssc.2022.123679,polyaniline and its composites engineering a class of multifunctional smart energy materials,25.7083177825133,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.4083177825133
The first demonstration of entirely roll-to-roll fabricated perovskite solar cell modules under ambient room conditions,2024,10.1038/s41467-024-46016-1,https://openalex.org/W4392705654,163,True,https://www.nature.com/articles/s41467-024-46016-1.pdf,https://doi.org/10.1038/s41467-024-46016-1,Nature Communications,10.1038s41467-024-46016-1,the first demonstration of entirely roll to roll fabricated perovskite solar cell modules under ambient room conditions,25.499332139120995,0.9,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.399332139120993
Promoting Energy Transfer via Manipulation of Crystallization Kinetics of Quasi‐2D Perovskites for Efficient Green Light‐Emitting Diodes,2021,10.1002/adma.202102246,https://openalex.org/W3193524760,173,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202102246,https://doi.org/10.1002/adma.202102246,Advanced Materials,10.1002adma.202102246,promoting energy transfer via manipulation of crystallization kinetics of quasi 2d perovskites for efficient green light emitting diodes,25.795276496072646,0.6,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.395276496072647
A Review of Recent Developments in Preparation Methods for Large-Area Perovskite Solar Cells,2022,10.3390/coatings12020252,https://openalex.org/W4213253126,113,True,https://www.mdpi.com/2079-6412/12/2/252/pdf?version=1645068134,https://doi.org/10.3390/coatings12020252,Coatings,10.3390coatings12020252,a review of recent developments in preparation methods for large area perovskite solar cells,23.68099224197248,0.7,1.0,2.0,0.0,0.0,,,0.0,0.0,0.0,26.38099224197248
Suppressed recombination for monolithic inorganic perovskite/silicon tandem solar cells with an approximate efficiency of 23%,2022,10.1016/j.esci.2022.04.001,https://openalex.org/W4224275524,168,True,https://www.sciencedirect.com/science/article/pii/S2667141722000404/pdf,https://doi.org/10.1016/j.esci.2022.04.001,eScience,10.1016j.esci.2022.04.001,suppressed recombination for monolithic inorganic perovskite silicon tandem solar cells with an approximate efficiency of 23,25.649493574615366,0.7,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.349493574615366
A Transparent Conductive Adhesive Laminate Electrode for High‐Efficiency Organic‐Inorganic Lead Halide Perovskite Solar Cells,2014,10.1002/adma.201403939,https://openalex.org/W2093278742,193,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.201403939,https://doi.org/10.1002/adma.201403939,Advanced Materials,10.1002adma.201403939,a transparent conductive adhesive laminate electrode for high efficiency organic inorganic lead halide perovskite solar cells,26.339290795316643,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,26.339290795316643
